date,permno,dn_gold,dn_not_gold,r,rf,r_mkt,r_gld,date1,firm name
19936,59328,0,1,0.037032,2.08E-07,0.040290773,0.003809,2014m8,INTEL CORP
19967,59328,0,1,-0.002864,5.56E-07,-0.025125347,-0.061763,2014m9,INTEL CORP
19997,59328,0,1,-0.023263,4.17E-07,0.037308317,-0.030548,2014m10,INTEL CORP
20028,59328,0,1,0.101882,2.78E-07,0.020212194,-0.004882,2014m11,INTEL CORP
20058,59328,0,1,-0.025772,1.11E-06,-0.003581473,0.013112,2014m12,INTEL CORP
20089,59328,0,1,-0.089556,4.17E-07,-0.027105996,0.086899,2015m1,INTEL CORP
20120,59328,0,1,0.01362,4.17E-07,0.056000657,-0.059052,2015m2,INTEL CORP
20148,59328,0,1,-0.059549,6.94E-07,-0.010326237,-0.021522,2015m3,INTEL CORP
20179,59328,0,1,0.040934,6.94E-07,0.008638754,-0.001672,2015m4,INTEL CORP
20209,59328,0,1,0.066052,-1.39E-07,0.010356373,0.005552,2015m5,INTEL CORP
20240,59328,0,1,-0.117382,2.78E-07,-0.019239653,-0.015162,2015m6,INTEL CORP
20270,59328,0,1,-0.048167,1.39E-07,0.012304676,-0.06621,2015m7,INTEL CORP
20301,59328,0,1,-0.005872,8.33E-07,-0.060059883,0.037072,2015m8,INTEL CORP
20332,59328,0,1,0.056062,2.78E-07,-0.033820637,-0.018011,2015m9,INTEL CORP
20362,59328,0,1,0.123424,-2.78E-07,0.074186891,0.022834,2015m10,INTEL CORP
20393,59328,0,1,0.033963,2.78E-07,0.006757039,-0.067521,2015m11,INTEL CORP
20423,59328,0,1,-0.009203,2.78E-06,-0.022346674,-0.004513,2015m12,INTEL CORP
20454,59328,0,1,-0.099565,3.89E-06,-0.056998283,0.054102,2016m1,INTEL CORP
20485,59328,0,1,-0.037718,6.25E-06,0.000687268,0.109312,2016m2,INTEL CORP
20514,59328,0,1,0.093275,6.25E-06,0.070505328,-0.008429,2016m3,INTEL CORP
20545,59328,0,1,-0.063988,4.72E-06,0.011831184,0.051088,2016m4,INTEL CORP
20575,59328,0,1,0.051849,4.31E-06,0.014391575,-0.061383,2016m5,INTEL CORP
20606,59328,0,1,0.038303,5.00E-06,0.00317322,0.089695,2016m6,INTEL CORP
20636,59328,0,1,0.062805,5.14E-06,0.038786817,0.019847,2016m7,INTEL CORP
20667,59328,0,1,0.037005,5.00E-06,0.002798747,-0.032563,2016m8,INTEL CORP
20698,59328,0,1,0.051825,6.81E-06,0.003044502,0.006892,2016m9,INTEL CORP
20728,59328,0,1,-0.076291,5.56E-06,-0.027060967,-0.029449,2016m10,INTEL CORP
20759,59328,0,1,0.002581,5.00E-06,0.040418684,-0.083566,2016m11,INTEL CORP
20789,59328,0,1,0.045245,6.94E-06,0.018747913,-0.01915,2016m12,INTEL CORP
20820,59328,0,1,0.015164,1.25021E-05,0.022173285,0.054192,2017m1,INTEL CORP
20851,59328,0,1,-0.009777,1.30575E-05,0.032628167,0.031848,2017m2,INTEL CORP
20879,59328,0,1,-0.003591,1.22239E-05,0.002050097,-0.004277,2017m3,INTEL CORP
20910,59328,0,1,0.002218,2.00888E-05,0.00961907,0.017267,2017m4,INTEL CORP
20940,59328,0,1,0.006432,1.83379E-05,0.009357944,-0.001242,2017m5,INTEL CORP
20971,59328,0,1,-0.065633,2.02823E-05,0.009678217,-0.021555,2017m6,INTEL CORP
21001,59328,0,1,0.051274,2.27848E-05,0.017181421,0.023132,2017m7,INTEL CORP
21032,59328,0,1,-0.003595,2.68142E-05,0.001612967,0.041988,2017m8,INTEL CORP
21063,59328,0,1,0.085828,2.4981E-05,0.023813292,-0.033699,2017m9,INTEL CORP
21093,59328,0,1,0.19459,2.61203E-05,0.02134813,-0.007485,2017m10,INTEL CORP
21124,59328,0,1,-0.008299,2.68142E-05,0.027409703,0.003563,2017m11,INTEL CORP
21154,59328,0,1,0.029438,3.09857E-05,0.01228676,0.021057,2017m12,INTEL CORP
21185,59328,0,1,0.042894,3.47385E-05,0.050687827,0.032349,2018m1,INTEL CORP
21216,59328,0,1,0.030121,3.27896E-05,-0.039435159,-0.02076,2018m2,INTEL CORP
21244,59328,0,1,0.056604,3.73765E-05,-0.018494524,0.00632,2018m3,INTEL CORP
21275,59328,0,1,-0.008833,4.44721E-05,0.004840275,-0.00954,2018m4,INTEL CORP
21305,59328,0,1,0.075165,4.50243E-05,0.026277516,-0.011959,2018m5,INTEL CORP
21336,59328,0,1,-0.099457,4.76707E-05,0.005291238,-0.036149,2018m6,INTEL CORP
21366,59328,0,1,-0.032388,4.80868E-05,0.031689063,-0.022419,2018m7,INTEL CORP
21397,59328,0,1,0.013098,5.19755E-05,0.030351875,-0.021381,2018m8,INTEL CORP
21428,59328,0,1,-0.023539,5.29545E-05,0.000479954,-0.006607,2018m9,INTEL CORP
21458,59328,0,1,-0.00867,5.7962E-05,-0.072749645,0.021195,2018m10,INTEL CORP
21489,59328,0,1,0.058234,5.97633E-05,0.044112142,0.003387,2018m11,INTEL CORP
21519,59328,0,1,-0.048266,6.13007E-05,-0.074872576,0.04942,2018m12,INTEL CORP
21550,59328,0,1,0.004049,6.26919E-05,0.08800894,0.028866,2019m1,INTEL CORP
21581,59328,0,1,0.130624,6.58941E-05,0.032714512,-0.006092,2019m2,INTEL CORP
21609,59328,0,1,0.013973,6.49201E-05,0.013366196,-0.015969,2019m3,INTEL CORP
21640,59328,0,1,-0.049534,6.43614E-05,0.03786733,-0.006639,2019m4,INTEL CORP
21670,59328,0,1,-0.130976,6.57441E-05,-0.061593663,0.017574,2019m5,INTEL CORP
21701,59328,0,1,0.086966,6.24137E-05,0.067385904,0.080029,2019m6,INTEL CORP
21731,59328,0,1,0.055985,5.40672E-05,0.013151872,0.000075,2019m7,INTEL CORP
21762,59328,0,1,-0.055885,5.54505E-05,-0.020256182,0.079123,2019m8,INTEL CORP
21793,59328,0,1,0.086901,5.39281E-05,0.015959764,-0.033948,2019m9,INTEL CORP
21823,59328,0,1,0.097031,0.000047833,0.020895692,0.025635,2019m10,INTEL CORP
21854,59328,0,1,0.032461,4.09966E-05,0.036646236,-0.032086,2019m11,INTEL CORP
21884,59328,0,1,0.031008,4.28025E-05,0.028492387,0.036559,2019m12,INTEL CORP
